country,university,link,abbre
CN,Liaocheng Teachers University,http://www.lctu.edu.cn/,lctu
CN,Liaoning Normal University,http://www.lnnu.edu.cn/,lnnu
CN,Liaoning Technical University,http://www.lntu.edu.cn/,lntu
CN,Liaoning University,http://www.lnu.edu.cn/,lnu
CN,Logistics Engineering University of PLA,http://www.hqgc.net/,hqgc
CN,Ludong University,http://www.ytnc.edu.cn/,ytnc
CN,Luxun Academy of Fine Art,http://www.lumei.edu.cn/,lumei
CN,Luzhou Medical College,http://www.lzmc.edu.cn/,lzmc
CN,Nanchang University,http://www.ncu.edu.cn/,ncu
CN,Nanjing Agricultural University,http://www.njau.edu.cn/,njau
CN,Nanjing Forestry University,http://www.njfu.edu.cn/,njfu
CN,Nanjing Institute of Meteorology,http://www.njim.edu.cn/,njim
CN,Nanjing Medical University,http://www.njmu.edu.cn/,njmu
CN,Nanjing Normal University,http://www.njnu.edu.cn/,njnu
CN,Nanjing Union Theological Seminary,http://www.njuts.cn/,njuts
CN,Nanjing University,http://www.nju.edu.cn/,nju
CN,Nanjing University of Aeronautics and Astronautics,http://www.nuaa.edu.cn/,nuaa
CN,Nanjing University of Chemical Technology,http://www.njuct.edu.cn/,njuct
CN,Nanjing University of Economics,http://www.njue.edu.cn/,njue
CN,Nanjing University of Posts and Telecommunications,http://www.njupt.edu.cn/,njupt
CN,Nanjing University of Science and Technology,http://www.njust.edu.cn/,njust
CN,Nanjing University of Traditional Chinese Medicine,http://www.njutcm.edu.cn/,njutcm
CN,Nankai University,http://nku.nankai.edu.cn/,nankai
CN,National University of Defense Technology,http://www.nudt.edu.cn/,nudt
CN,Neijiang Teacher University,http://www.neijtc.edu.cn/,neijtc
CN,Ningbo University,http://www.nbu.edu.cn/,nbu
CN,Ningbo University of Technology,http://www.nbut.edu.cn/,nbut
CN,Ningxia Medical College,http://www.nxmc.edu.cn/,nxmc
CN,Ningxia University,http://www.nxu.edu.cn/,nxu
CN,North China Electric Power University,http://www.ncepubj.edu.cn/,ncepubj
CN,North China University of Technology,http://www.ncut.edu.cn/,ncut
CN,Northeast Agricultural University,http://www.neau.edu.cn/,neau
CN,Northeastern University,http://www.neu.edu.cn/,neu
CN,Northeast Forest University,http://www.nefu.edu.cn/,nefu
CN,Northeast Normal University,http://www.nenu.edu.cn/,nenu
CN,Northeast University at Qinhuangdao Campus,http://www.neuq.edu.cn/,neuq
CN,Northern Jiaotong University,http://www.njtu.edu.cn/,njtu
CN,Northern Sichuan Medical College,http://www.nsmc.edu.cn/,nsmc
CN,Northwest A&F University,http://www.nwau.edu.cn/,nwau
CN,Northwest Normal University Lanzhou,http://www.nwnu.edu.cn/,nwnu
CN,Northwest Polytechnical University Xi'an,http://www.nwpu.edu.cn/,nwpu
CN,Northwest University Xi'an,http://www.nwu.edu.cn/,nwu
CN,Ocean University of China,http://www.ouc.edu.cn/,ouc
CN,Panzhihua University,http://www.pzhu.edu.cn/,pzhu
CN,Peking University,http://www.pku.edu.cn/,pku
CN,Qingdao University,http://www.qdu.edu.cn/,qdu
CN,Qingdao University of Science and Technology,http://www.qust.edu.cn/,qust
CN,Qinghai Normal University,http://www.qhnu.edu.cn/,qhnu
CN,Qinghai Radio & Television University,http://www.qhrtvu.edu.cn/,qhrtvu
CN,Qinghai University,http://www.qhu.edu.cn/,qhu
CN,Qiongzhou University,http://www.qzu.edu.cn/,qzu
CN,Qufu Normal University,http://www.qfnu.edu.cn/,qfnu
CN,Renmin University of China,http://www.ruc.edu.cn/,ruc
CN,Shaanxi Normal University,http://www.snnu.edu.cn/,snnu
CN,Shandong Agricultural University,http://www.sdau.edu.cn/,sdau
CN,Shandong Economic University,http://www.sdie.edu.cn/,sdie
CN,Shandong Medical University,http://www.sdmu.edu.cn/,sdmu
CN,Shandong Normal University,http://www.sdnu.edu.cn/,sdnu
CN,Shandong University,http://www.sdu.edu.cn/,sdu
CN,Shandong University of Art and Design,http://www.sdada.edu.cn/,sdada
CN,Shandong University of Science and Technology,http://www.sdust.edu.cn/,sdust
CN,Shandong University of Technology,http://www.sdut.edu.cn/,sdut
CN,Shandong University of Triaditional Chinese Medicine,http://www.sdutcm.edu.cn/,sdutcm
CN,Shanghai Business School,http://www.sbs.edu.cn/,sbs
CN,Shanghai City College,http://www.umcollege.com/,umcollege
CN,Shanghai Customs College,http://shanghai_edu.customs.gov.cn/,customs
CN,Shanghai Dainji University,http://www.sdju.edu.cn/,sdju
CN,Shanghai Institue of Foreign Trade,http://www.shift.edu.cn/,shift
CN,Shanghai International Studies University,http://www.shisu.edu.cn/,shisu
CN,Shanghai Jiaotong University,http://www.sjtu.edu.cn/,sjtu
CN,Shanghai Lida Polytechnic Institute,http://www.lidapoly.com/,lidapoly
CN,Shanghai Lixin University of Commerce,http://www.lixin.edu.cn/,lixin
CN,Shanghai Maritime University,http://www.shmtu.edu.cn/,shmtu
CN,Shanghai Medical University,http://www.shmu.edu.cn/,shmu
CN,Shanghai Normal University,http://www.shtu.edu.cn/,shtu
CN,Shanghai Ocean University,http://www.shou.edu.cn/,shou
CN,Shanghai Ouhua Vocational Technical College,http://www.shouhua.net.cn/,shouhua
CN,Shanghai Sanda University,http://www.sandau.edu.cn/,sandau
CN,Shanghai Second Medical University,http://www.shsmu.edu.cn/,shsmu
CN,Shanghai Second Polytechnic University,http://www.shspu.edu.cn/,shspu
CN,Shanghai Sipo Polytechnic,http://www.sh-sipopolytechnic.com/,sh-sipopolytechnic
CN,Shanghai Television University,http://www.shtvu.edu.cn/,shtvu
CN,Shanghai TieDao University,http://www.shtdu.edu.cn/,shtdu
CN,Shanghai University,http://www.shu.edu.cn/,shu
CN,Shanghai University of Engineering Science,http://www.sues.edu.cn/,sues
CN,Shanghai University of Finance and Economics,http://www.shufe.edu.cn/,shufe
CN,Shanghai University of Science and Technology,http://www.usst.edu.cn/,usst
CN,Shanghai University of Traditional Chinese Medicine and Pharmacology,http://www.shutcm.edu.cn/,shutcm
CN,Shantou University,http://www.stu.edu.cn/,stu
CN,Shanxi Agricultural University,http://www.sxau.edu.cn/,sxau
CN,Shanxi Normal University,http://www.snnu.edu.cn/,snnu
CN,Shanxi University,http://www.sxu.edu.cn/,sxu
CN,Shaoguan University,http://www.sgu.edu.cn/,sgu
CN,Shenyang Institute of Chemical Technology,http://www.syict.edu.cn/,syict
CN,Shenyang Jianzhu University,http://www.sjzu.edu.cn/,sjzu
CN,Shenyang Pharmaceutical University,http://www.syphu.edu.cn/,syphu
CN,Shenyang Polytechnic University,http://www.sypu.edu.cn/,sypu
CN,Shenyang University,http://www.syu.edu.cn/,syu
CN,Shenzhen University,http://www.szu.edu.cn/,szu
CN,Shihezi University ,http://www.shzu.edu.cn/,shzu
CN,Sichuan Agricultural University,http://www.sicau.edu.cn/,sicau
CN,Sichuan Fine Art Institute,http://zsb.scfai.edu.cn/,scfai
CN,Sichuan International Studies University,http://www.sisu.edu.cn/,sisu
CN,Sichuan Normal University,http://www.sicnu.edu.cn/,sicnu
CN,Sichuan University,http://www.scu.edu.cn/,scu
CN,South China Agricultural University,http://www.scau.edu.cn/,scau
CN,South China Construction University,http://www.sccu.edu.cn/,sccu
CN,South China Normal University,http://www.scnu.edu.cn/,scnu
CN,South China University,http://www.usc.edu.cn/,usc
CN,South China University of Technology,http://www.scut.edu.cn/,scut
CN,Southeast University,http://www.seu.edu.cn/,seu
CN,Southern Medial University,http://www.fimmu.edu.cn/,fimmu
CN,Southern Yangtze University,http://www.sytu.edu.cn/,sytu
CN,South University of Science and Technology of China ,http://www.sustc.edu.cn/,sustc
CN,Southwest Agricultural University,http://www.swau.edu.cn/,swau
CN,Southwest Forestry University,http://www.swfc.edu.cn/,swfc
CN,Southwest Jiaotong University,http://www.swjtu.edu.cn/,swjtu
CN,Southwest Petroleum University,http://www.swpu.edu.cn/,swpu
CN,Southwest University,http://www.swnu.edu.cn/,swnu
CN,Southwest University of Finance and Economics,http://www.swufe.edu.cn/,swufe
CN,Southwest University of Nationalities,http://www.swun.edu.cn/,swun
CN,Southwest University of Political Science and Law,http://www.swupl.edu.cn/,swupl
CN,Southwest University of Science and Technology,http://www.swust.edu.cn/,swust
CN,South West University Yucai College,http://www.swuyc.edu.cn/,swuyc
CN,Sun Yat-Sen University of Medical Sciences,http://www.gzsums.edu.cn/,gzsums
CN,Suzhou University,http://www.suda.edu.cn/,suda
CN,Taiyuan University of Technology,http://www.tyut.edu.cn/,tyut
CN,Taizhou College,http://www.tzc.edu.cn/,tzc
CN,Tarim University,http://www.taru.edu.cn/,taru
CN,The University of Nottingham Ningbo China,http://www.nottingham.edu.cn/,nottingham
CN,Tianjin Academy of Fine Art,http://www.tjarts.edu.cn/,tjarts
CN,Tianjin Medical University,http://www.tijmu.edu.cn/,tijmu
CN,Tianjin Normal University,http://www.tjnu.edu.cn/,tjnu
CN,Tianjin Open University,http://www.tjrtvu.edu.cn/,tjrtvu
CN,Tianjin Polytechnic University,http://www.tjpu.edu.cn/,tjpu
CN,Tianjin University,http://www.tju.edu.cn/,tju
CN,Tianjin University of Commerce,http://www.tjcu.edu.cn/,tjcu
CN,Tianjin University of Finance & Economics,http://www.tjufe.edu.cn/,tjufe
CN,Tianjin University of Technology,http://www.tjut.edu.cn/,tjut
CN,Tibet Agricultural and Animal Husbandry College,http://www.xza.cn/,xza
CN,Tibet Tibetan Medical College,http://www.ttmc.edu.cn/,ttmc
CN,Tibet University,http://www.utibet.edu.cn/,utibet
CN,Tibet University of Nationalities,http://www.xzmy.edu.cn/,xzmy
CN,Tongji Medical University,http://www.tjmu.edu.cn/,tjmu
CN,Tongji University,http://www.tongji.edu.cn/,tongji
CN,Tsinghua University,http://www.tsinghua.edu.cn/,tsinghua
CN,University of Electronic Science and Technology of China,http://www.uestc.edu.cn/,uestc
CN,University of Hydraulic Electric Engineering,http://www.uheeyc.edu.cn/,uheeyc
CN,University of International Business and Economics,http://www.uibe.edu.cn/,uibe
CN,University of Jinan,http://www.ujn.edu.cn/,ujn
CN,University of Petroleum (East China),http://www.hdpu.edu.cn/,hdpu
CN,University of Science and Technology Beijing,http://www.ustb.edu.cn/,ustb
CN,University of Science and Technology of China,http://www.ustc.edu.cn/,ustc
CN,Urumqi Vocational University,http://www.uvu.edu.cn/,uvu
CN,Wenzhou Medical College,http://www.wzmu.net/,wzmu
CN,Wenzhou University,http://www.wzu.edu.cn/,wzu
CN,West China University of Medical Sciences,http://www.wcums.edu.cn/,wcums
CN,Wudanshan Taoist College ,http://www.wdsdjxy.com/,wdsdjxy
CN,Wuhan Automobile Polytechnical University,http://www.whapu.edu.cn/,whapu
CN,Wuhan Technical University of Surveying and Mapping,http://www.wtusm.edu.cn/,wtusm
CN,Wuhan Transportation University,http://www.whtu.edu.cn/,whtu
CN,Wuhan University,http://www.whu.edu.cn/,whu
CN,Wuhan University of Hydraulic and Electric Engineering,http://www.wuhee.edu.cn/,wuhee
CN,Wuhan University of Technology,http://www.whut.edu.cn/,whut
CN,Wuhan University School of Medicine,http://wsm.whu.edu.cn/,whu
CN,Wuxi University of Light Industry,http://www.wxuli.edu.cn/,wxuli
CN,Wuyi University,http://www.wyu.edu.cn/,wyu
CN,Xiamen University,http://www.xmu.edu.cn/,xmu
CN,Xi'an Academy of Fine Art,http://www.xafa.edu.cn/,xafa
CN,Xiangtan Normal University,http://www.xtnu.edu.cn/,xtnu
CN,Xiangtan University,http://www.xtu.edu.cn/,xtu
CN,Xi'an Highway University,http://www.xahu.edu.cn/,xahu
CN,Xi'an International Studies University,http://www.xisu.edu.cn/,xisu
CN,Xi'an Jiaotong-Liverpool University,http://www.xjtlu.edu.cn/,xjtlu
CN,Xi'an Jiaotong University,http://www.xjtu.edu.cn/,xjtu
CN,Xi'an University of Architecture and Technology,http://www.xauat.edu.cn/,xauat
CN,Xi'an University of Electronic Science and Technology,http://www.xidian.edu.cn/,xidian
CN,Xi'an University of Technology,http://www.xaut.edu.cn/,xaut
CN,Xihua University,http://www.xhu.edu.cn/,xhu
CN,Xijiang University,http://www.xiju.edu.cn/,xiju
CN,Xinghai Conservatory of Music,http://www.xhcom.edu.cn/,xhcom
CN,Xinjiang Agriculture University,http://www.xjau.edu.cn/,xjau
CN,Xinjiang Normal University,http://www.xjnu.edu.cn/,xjnu
CN,Xinjiang University,http://www.xju.edu.cn/,xju
CN,Xinjiang University of Finance and Economics,http://www.xjufe.edu.cn/,xjufe
CN,Xuzhou Normal University,http://www.xznu.edu.cn/,xznu
CN,Yan'an University,http://www.yau.edu.cn/,yau
CN,Yanbian University,http://www.ybu.edu.cn/,ybu
CN,Yanbian University of Science and Technology,http://www.ybust.edu.cn/,ybust
CN,Yangtze Normal University,http://www.yznu.cn/,yznu
CN,Yangtze University,http://www.yangtzeu.edu.cn/,yangtzeu
CN,Yangzhou University,http://www.yzu.edu.cn/,yzu
CN,Yan Shan University,http://www.ysu.edu.cn/,ysu
CN,Yantai Education Institute & Yantai Television University,http://www.ytet.edu.cn/,ytet
CN,Yantai University,http://www.ytu.edu.cn/,ytu
CN,Yunnan Agriculture University,http://www.ynau.edu.cn/,ynau
CN,Yunnan Normal University,http://www.ynnu.edu.cn/,ynnu
CN,Yunnan University,http://www.ynu.edu.cn/,ynu
CN,Zhanjiang Ocean University,http://www.zjou.edu.cn/,zjou
CN,Zhejiang Forestry University,http://www.zjfc.edu.cn/,zjfc
CN,Zhejiang Gongshang University,http://www.zjgsu.edu.cn/,zjgsu
CN,Zhejiang Normal University,http://www.zjnu.edu.cn/,zjnu
CN,Zhejiang Sci-Tech University ,http://www.zstu.edu.cn/,zstu
CN,Zhejiang University,http://www.zju.edu.cn/,zju
CN,Zhejiang University of Technology,http://www.zjut.edu.cn/,zjut
CN,Zhengda Software College,http://www.zdsoft.com.cn/,zdsoft
CN,Zhengzhou Grain University,http://www.zzgc.edu.cn/,zzgc
CN,Zhengzhou University of Technology,http://www.zzut.edu.cn/,zzut
CN,Zhongnan University of Economics and Law,http://www.znuel.net/,znuel
CN,Zhongnan University of Finance and Economics,http://www.znufe.edu.cn/,znufe
CN,Zhongnan University of Technology,http://www.zhnut.edu.cn/,zhnut
CN,Zhongshan University,http://www.zsu.edu.cn/,zsu
CO,Centro de Estudios Investigación y Tecnología (CEIT),http://www.iceit.edu.co/,iceit
CO,Colegio de Estudios Superiores de Administración (CESA),http://www.cesa.edu.co/,cesa
CO,Conservatorio del Tolima,http://www.bundenet.com/umusical/,bundenet
CO,"Corporación Educativa Mayor del Desarrollo ""Simón Bolivar""",http://www.unisimonbolivar.edu.co/,unisimonbolivar
CO,Corporación Universitaria de Ibagué (CORUNIVERSITARIA),http://www.cui.edu.co/,cui
CO,Corporación Universitaria de la Costa (UNICOSTA),http://www.cuc.edu.co/,cuc
CO,Corporación Universitaria de Santander (UDES),http://www.udes.edu.co/,udes
CO,Corporación Universitaria Tecnológica de Bolivar,http://www.cutb.edu.co/,cutb
CO,Escuela Colombiana de Carreras Industriales,http://www.ecci.edu.co/,ecci
CO,Escuela Colombiana de Ingeniería Julio Garavito,http://www.escuelaing.edu.co/,escuelaing
CO,Escuela de Administración de Negocios,http://www.ean.edu.co/,ean
CO,Escuela de Ingeniería de Antioquia,http://www.eia.edu.co/,eia
CO,"Escuela de Policia ""General Santander""",http://www.escueladepolicia.edu.co/,escueladepolicia
CO,Escuela Superiore de Administración Pública,http://www.esap.edu.co/,esap
CO,Fundacion Escuela Colombiana de Rehabiliación,http://www.ecr.edu.co/,ecr
CO,Fundación Universitaria de Boyacá,http://www.uniboyaca.edu.co/,uniboyaca
CO,Fundación Universitaria del Area Andina. Sede Pereira,http://www.funandi.edu.co/,funandi
CO,Fundación Universitaria Luis Amigó,http://www.funlam.edu.co/,funlam
CO,Fundación Universitaria Manuela Beltrán,http://www.umb.edu.co/,umb
CO,Fundación Universitaria San Martín,http://www.sanmartin.edu.co/,sanmartin
CO,Institucion Universitaria de Envigado,http://www.iue.edu.co/,iue
CO,Institución Universitaria Iberoamericana,http://www.iberoamericana.edu.co/,iberoamericana
CO,Instituto Tecnológico Metropolitano,http://www.itm.edu.co/,itm
CO,Instituto Universitario de La Paz,http://www.unipaz.edu.co/,unipaz
CO,"Politécnico Columbiano ""Jaime Isaza Cadavid""",http://www.politecjic.edu.co/,politecjic
CO,Politécnico Grancolombiano - Institución Universitaria,http://www.poligran.edu.co/,poligran
CO,Pontificia Universidad Javeriana,http://www.javeriana.edu.co/,javeriana
CO,Universidad Adventista de Colombia,http://www.unac.edu.co/,unac
CO,Universidad Antonio Nariño,http://www.uanarino.edu.co/,uanarino
CO,Universidad Autónoma de Bucaramanga,http://www.unab.edu.co/,unab
CO,Universidad Autónoma de Colombia,http://www.fuac.edu.co/,fuac
CO,Universidad Autónoma de Las Américas,http://www.uam.edu.co/,uam
CO,Universidad Autónoma del Caribe,http://www.uac.edu.co/,uac
CO,Universidad Autónoma de Manizales,http://www.autonoma.edu.co/,autonoma
CO,Universidad Autónoma de Occidente,http://www.cuao.edu.co/,cuao
CO,Universidad Autónoma Latinoamericana,http://www.unaula.edu.co/,unaula
CO,Universidad Bellas Artes,http://www.bellasartes.edu.co/,bellasartes
CO,Universidad Católica de Colombia,http://www.ucatolica.edu.co/,ucatolica
CO,Universidad Católica del Norte,http://www.ucn.edu.co/,ucn
CO,Universidad Católica del Oriente,http://www.uco.edu.co/,uco
CO,Universidad Católica de Manizales,http://www.ucatolicamz.edu.co/,ucatolicamz
CO,Universidad Católica Popular del Risaralda,http://www.ucpr.edu.co/,ucpr
CO,Universidad Central,http://www.ucentral.edu.co/,ucentral
CO,Universidad Central del Valle del Cauca,http://www.uceva.edu.co/,uceva
CO,Universidad CES,http://www.ces.edu.co/,ces
CO,Universidad Cooperativa de Colombia,http://www.ucc.edu.co/,ucc
CO,Universidad de América Bogotá,http://www.uamerica.edu.co/,uamerica
CO,Universidad de Antioquia,http://www.udea.edu.co/,udea
CO,Universidad de Antioquía,http://www.udea.edu.co/,udea
CO,"Universidad de Bogotá ""Jorge Tadeo Lozano""",http://www.utadeo.edu.co/,utadeo
CO,Universidad de Caldas,http://www.ucaldas.edu.co/,ucaldas
CO,Universidad de Cartagena,http://www.unicartagena.edu.co/,unicartagena
CO,Universidad de Ciencias Aplicadas y Ambientales (UDCA),http://www.udca.edu.co/,udca
CO,Universidad de Córdoba,http://www.unicordoba.edu.co/,unicordoba
CO,Universidad de La Amazonia,http://www.uniamazonia.edu.co/,uniamazonia
CO,Universidad de La Guajira,http://www.uniguajira.edu.co/,uniguajira
